Cliente_Perdido,Genero,Adulto_Mayor,Tiene_Pareja,Tiene_Dependientes,Meses_Cliente_Activo,Servicio_Telefonico,Lineas_Multiples,Servicio_Internet,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivos,Soporte_Tecnico,TV_Streaming,Peliculas_Streaming,Tipo_Contrato,Factura_Digital,Metodo_Pago,Factura_Mensual,Factura_Diaria
1,F,1,0,0,10,0,Sin telefonía,DSL,0,0,0,0,0,1,Mensual,1,E-cheque,34.7,1.1567
0,M,0,0,1,2,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.4,0.68
0,F,0,1,1,56,1,0,0,0,0,0,0,0,0,Bi-anual,1,Tarjeta de crédito,19.8,0.66
0,M,0,1,0,72,1,1,Fibra óptica,0,1,1,1,1,1,Bi-anual,1,E-cheque,108.4,3.6133
0,M,1,0,0,1,1,0,Fibra óptica,0,0,0,1,0,0,Mensual,0,E-cheque,74.7,2.49
0,M,1,1,0,44,1,0,0,0,0,0,0,0,0,Bi-anual,1,Tarjeta de crédito,19.35,0.645
0,M,0,0,0,10,1,0,0,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito,19.75,0.6583
0,M,0,0,0,72,1,0,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,19.85,0.6617
0,M,0,0,0,66,1,0,DSL,1,1,0,0,0,0,Anual,1,Cheque,54.8,1.8267
1,M,0,1,0,24,1,1,Fibra óptica,0,0,1,0,1,1,Mensual,1,E-cheque,101.05,3.3683
0,M,0,0,0,18,1,1,Fibra óptica,0,0,1,0,1,0,Anual,1,Tarjeta de crédito,89.6,2.9867
1,M,0,0,0,22,1,1,DSL,1,0,0,0,0,0,Mensual,1,E-cheque,54.45,1.815
0,F,0,1,0,64,1,1,Fibra óptica,1,0,1,0,1,0,Bi-anual,1,Tarjeta de crédito,94.6,3.1533
0,F,0,1,1,22,0,Sin telefonía,DSL,0,1,0,0,1,0,Mensual,0,E-cheque,39.2,1.3067
0,M,1,1,0,38,1,1,Fibra óptica,0,1,1,0,1,1,Mensual,1,E-cheque,102.6,3.42
0,M,0,0,0,5,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.25,0.675
1,F,1,0,0,6,1,1,Fibra óptica,0,1,0,0,1,1,Mensual,1,E-cheque,98.25,3.275
1,M,0,0,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,70.3,2.3433
0,M,0,1,0,18,1,1,DSL,0,1,0,0,0,0,Mensual,0,Tarjeta de crédito,56.8,1.8933
0,F,0,0,0,11,1,0,DSL,0,0,1,1,0,0,Anual,0,Débito automático,53.8,1.7933
0,M,1,0,0,67,1,1,DSL,1,1,0,1,0,0,Bi-anual,1,Débito automático,64.55,2.1517
0,M,1,0,0,67,1,1,Fibra óptica,0,0,1,0,1,1,Mensual,1,Tarjeta de crédito,101.4,3.38
0,F,1,1,0,72,1,1,0,0,0,0,0,0,0,Bi-anual,1,Tarjeta de crédito,25.7,0.8567
0,F,0,0,0,47,1,0,Fibra óptica,1,0,0,0,0,0,Mensual,0,Tarjeta de crédito,75.45,2.515
0,F,1,0,0,54,1,1,DSL,0,1,0,1,1,0,Anual,0,Cheque,72.1,2.4033
1,F,1,1,0,12,1,1,Fibra óptica,0,1,1,0,1,0,Mensual,1,E-cheque,98.1,3.27
0,F,0,0,0,31,1,1,Fibra óptica,1,0,1,0,0,0,Mensual,1,Tarjeta de crédito,84.75,2.825
0,F,0,0,0,11,1,0,DSL,1,0,1,0,0,1,Mensual,0,Débito automático,64.05,2.135
1,F,1,0,0,40,0,Sin telefonía,DSL,1,1,0,0,1,1,Mensual,1,E-cheque,55.8,1.86
0,M,1,1,1,11,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito,75.2,2.5067
1,M,0,0,0,5,1,1,Fibra óptica,0,0,1,0,1,0,Mensual,1,E-cheque,92.5,3.0833
0,M,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,1,Cheque,19.75,0.6583
0,F,0,1,1,20,1,0,0,0,0,0,0,0,0,Anual,0,Débito automático,19.7,0.6567
0,M,0,1,1,8,1,0,0,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito,19.65,0.655
0,M,0,0,0,1,1,0,Fibra óptica,0,0,0,1,0,0,Mensual,1,Cheque,74.3,2.4767
0,F,1,0,0,72,1,1,Fibra óptica,0,1,1,1,1,1,Bi-anual,0,E-cheque,111.65,3.7217
1,M,0,1,0,6,1,0,Fibra óptica,0,1,1,0,0,1,Mensual,1,E-cheque,91.0,3.0333
1,M,1,1,0,40,1,1,Fibra óptica,1,0,0,0,1,1,Mensual,0,E-cheque,101.85,3.395
0,F,0,1,0,23,1,1,DSL,0,0,0,1,1,1,Mensual,1,Tarjeta de crédito,73.65,2.455
0,M,0,0,0,30,1,1,Fibra óptica,1,1,1,1,0,0,Mensual,1,Tarjeta de crédito,95.0,3.1667
0,F,0,0,0,29,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito,76.0,2.5333
0,M,0,1,0,59,0,Sin telefonía,DSL,0,0,0,0,1,1,Mensual,1,E-cheque,44.3,1.4767
1,M,1,1,0,41,1,1,Fibra óptica,1,0,1,0,0,0,Mensual,1,Débito automático,83.75,2.7917
0,F,1,1,0,58,1,1,Fibra óptica,0,1,0,0,1,1,Anual,1,Débito automático,97.8,3.26
0,F,0,1,0,1,1,0,0,0,0,0,0,0,0,Mensual,1,Cheque,20.65,0.6883
0,M,0,1,1,4,1,0,DSL,0,0,0,0,0,0,Mensual,0,E-cheque,44.8,1.4933
0,F,0,0,1,61,1,1,0,0,0,0,0,0,0,Bi-anual,1,Tarjeta de crédito,25.0,0.8333
1,M,0,0,0,10,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,70.0,2.3333
0,F,0,0,0,39,1,0,DSL,1,0,0,0,0,0,Anual,1,E-cheque,47.85,1.595
1,F,0,1,1,31,1,0,0,0,0,0,0,0,0,Mensual,1,Cheque,19.55,0.6517
1,F,0,1,0,2,0,Sin telefonía,DSL,0,0,0,0,0,1,Mensual,1,E-cheque,35.1,1.17
0,M,0,1,0,31,1,1,DSL,0,0,1,1,1,1,Anual,1,Cheque,79.3,2.6433
1,M,0,0,0,4,0,Sin telefonía,DSL,0,0,0,0,1,1,Mensual,1,E-cheque,44.55,1.485
0,F,0,0,0,33,1,1,Fibra óptica,1,0,0,0,0,1,Mensual,1,E-cheque,90.65,3.0217
0,F,0,0,1,4,1,0,0,0,0,0,0,0,0,Anual,1,Cheque,20.4,0.68
0,F,0,1,1,32,1,0,DSL,1,1,1,1,0,1,Bi-anual,0,Cheque,73.6,2.4533
0,F,1,1,0,72,1,1,Fibra óptica,0,1,1,1,1,1,Bi-anual,1,Tarjeta de crédito,110.8,3.6933
0,M,0,0,0,11,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,0,E-cheque,70.2,2.34
0,M,1,1,0,23,1,1,Fibra óptica,0,0,0,0,0,1,Mensual,0,E-cheque,86.8,2.8933
1,F,0,0,0,6,1,0,Fibra óptica,1,1,1,1,0,1,Mensual,1,Débito automático,98.15,3.2717
1,F,1,1,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,69.55,2.3183
0,M,0,0,0,15,1,1,Fibra óptica,0,1,0,1,0,1,Mensual,0,E-cheque,95.7,3.19
0,M,0,1,0,72,1,1,0,0,0,0,0,0,0,Bi-anual,0,Tarjeta de crédito,25.75,0.8583
0,F,0,1,1,35,1,1,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,24.3,0.81
0,M,0,1,1,50,1,1,DSL,0,0,1,0,0,0,Anual,0,Débito automático,54.9,1.83
1,M,0,0,0,1,1,0,Fibra óptica,0,0,0,0,1,0,Mensual,1,E-cheque,79.5,2.65
1,F,1,0,0,2,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque,75.45,2.515
0,F,0,1,1,41,1,0,DSL,1,1,0,1,1,1,Bi-anual,0,E-cheque,78.45,2.615
0,M,1,0,0,33,0,Sin telefonía,DSL,0,0,1,1,1,1,Mensual,1,E-cheque,54.6,1.82
1,M,0,0,1,38,1,1,Fibra óptica,0,0,1,0,1,1,Mensual,1,Débito automático,99.25,3.3083
0,M,1,1,0,60,1,1,Fibra óptica,0,1,1,0,1,1,Anual,1,E-cheque,104.35,3.4783
0,M,0,1,1,25,1,1,DSL,0,0,0,1,0,0,Anual,1,Cheque,55.1,1.8367
0,F,0,1,1,0,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,20.0,0.6667
0,M,0,1,0,70,1,0,Fibra óptica,1,1,1,1,0,1,Bi-anual,0,Tarjeta de crédito,101.0,3.3667
0,M,0,1,0,60,1,1,Fibra óptica,1,0,1,1,1,1,Mensual,1,Débito automático,109.45,3.6483
0,F,1,1,0,34,1,0,DSL,0,0,1,1,1,0,Anual,0,Débito automático,64.2,2.14
0,F,0,1,0,27,1,0,Fibra óptica,0,1,0,0,0,0,Mensual,1,E-cheque,76.1,2.5367
0,F,0,0,0,60,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,20.6,0.6867
1,M,1,1,0,17,1,0,Fibra óptica,0,1,0,0,0,0,Mensual,1,E-cheque,76.45,2.5483
1,F,0,1,0,71,1,1,Fibra óptica,0,0,0,0,1,1,Bi-anual,1,Débito automático,93.7,3.1233
0,M,0,1,1,56,1,1,Fibra óptica,0,0,1,1,1,1,Bi-anual,1,E-cheque,103.2,3.44
1,M,0,1,0,61,1,1,Fibra óptica,0,1,0,1,1,0,Bi-anual,1,E-cheque,94.1,3.1367
0,M,0,1,1,15,0,Sin telefonía,DSL,1,0,0,0,0,0,Mensual,1,Débito automático,30.2,1.0067
0,F,0,1,0,70,0,Sin telefonía,DSL,1,1,1,1,1,1,Bi-anual,0,Débito automático,64.55,2.1517
0,F,0,0,1,1,0,Sin telefonía,DSL,0,0,0,0,0,0,Mensual,0,Cheque,24.7,0.8233
0,M,0,1,1,42,1,0,DSL,1,0,0,1,0,1,Anual,0,Tarjeta de crédito,63.7,2.1233
0,F,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito,19.95,0.665
0,F,1,0,0,2,1,1,Fibra óptica,0,0,0,0,0,1,Mensual,1,E-cheque,84.05,2.8017
0,M,0,1,0,72,1,0,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,20.7,0.69
0,M,0,1,0,52,1,0,DSL,1,1,0,0,1,1,Anual,1,Cheque,75.4,2.5133
0,F,0,1,1,57,1,0,DSL,1,1,0,0,0,0,Anual,0,E-cheque,53.45,1.7817
0,M,0,0,0,7,1,0,0,0,0,0,0,0,0,Anual,0,Cheque,19.5,0.65
0,M,0,0,0,47,1,1,Fibra óptica,1,1,0,0,1,0,Anual,0,Débito automático,94.8,3.16
0,F,0,0,0,65,1,1,Fibra óptica,0,1,0,1,1,1,Anual,1,Débito automático,105.05,3.5017
0,F,0,1,1,72,1,1,0,0,0,0,0,0,0,Anual,1,Débito automático,23.3,0.7767
0,M,0,0,0,68,1,1,0,0,0,0,0,0,0,Bi-anual,1,Débito automático,24.15,0.805
1,M,0,0,0,1,1,1,0,0,0,0,0,0,0,Mensual,1,Cheque,24.05,0.8017
1,M,0,0,0,4,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,70.2,2.34
1,F,0,1,0,37,1,1,Fibra óptica,0,0,1,0,1,1,Mensual,1,E-cheque,99.5,3.3167
0,F,0,0,0,72,1,0,0,0,0,0,0,0,0,Bi-anual,1,Débito automático,21.15,0.705
0,M,1,1,0,48,1,1,Fibra óptica,0,0,1,0,0,1,Mensual,1,Tarjeta de crédito,91.05,3.035
1,F,0,1,1,7,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,69.0,2.3
0,F,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito,19.55,0.6517
0,M,0,1,1,35,1,1,DSL,0,0,0,1,1,1,Anual,1,Débito automático,73.45,2.4483
0,M,0,0,0,44,1,0,Fibra óptica,0,0,1,1,1,1,Bi-anual,0,Débito automático,100.1,3.3367
0,F,0,1,0,37,0,Sin telefonía,DSL,1,0,0,1,1,0,Bi-anual,0,E-cheque,45.4,1.5133
0,F,0,1,1,65,1,0,DSL,1,1,1,0,0,0,Anual,0,Débito automático,61.35,2.045
0,F,0,1,1,59,1,1,DSL,1,1,0,1,0,0,Anual,0,Cheque,65.5,2.1833
0,F,0,0,0,22,0,Sin telefonía,DSL,0,0,1,0,1,1,Mensual,1,E-cheque,50.6,1.6867
0,M,0,0,1,1,1,0,DSL,1,1,0,1,0,1,Mensual,1,Débito automático,70.45,2.3483
0,M,0,1,0,54,0,Sin telefonía,DSL,0,1,0,0,0,0,Mensual,0,E-cheque,30.4,1.0133
0,M,0,0,0,44,1,1,Fibra óptica,1,1,1,0,1,1,Mensual,1,E-cheque,111.5,3.7167
0,F,0,1,1,6,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,20.1,0.67
0,F,0,0,0,50,1,0,0,0,0,0,0,0,0,Anual,0,Débito automático,19.75,0.6583
0,M,0,0,0,13,1,0,0,0,0,0,0,0,0,Anual,0,Tarjeta de crédito,19.3,0.6433
1,M,0,0,0,3,0,Sin telefonía,DSL,0,0,0,0,0,0,Mensual,0,E-cheque,24.75,0.825
0,F,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.35,0.6783
0,M,0,0,1,27,1,0,0,0,0,0,0,0,0,Bi-anual,0,Tarjeta de crédito,19.7,0.6567
0,M,0,1,1,71,1,0,Fibra óptica,1,1,1,1,1,1,Bi-anual,0,Tarjeta de crédito,109.3,3.6433
0,M,0,1,0,14,1,0,DSL,0,0,0,0,0,0,Anual,0,E-cheque,44.6,1.4867
0,M,0,0,0,31,1,0,Fibra óptica,0,1,1,0,1,1,Mensual,1,E-cheque,101.4,3.38
0,F,0,1,0,20,1,0,Fibra óptica,1,1,0,1,1,0,Mensual,1,E-cheque,96.55,3.2183
0,F,0,0,0,12,1,0,DSL,0,0,0,0,0,0,Mensual,0,Débito automático,43.8,1.46
0,M,0,0,1,40,0,Sin telefonía,DSL,1,1,0,1,0,0,Anual,0,Cheque,40.25,1.3417
1,M,0,0,0,6,0,Sin telefonía,DSL,0,1,0,0,0,0,Mensual,1,Tarjeta de crédito,30.5,1.0167
0,M,0,1,1,72,1,0,0,0,0,0,0,0,0,Bi-anual,1,Tarjeta de crédito,19.8,0.66
0,M,0,0,0,1,1,0,DSL,0,0,0,1,0,0,Mensual,0,Tarjeta de crédito,49.0,1.6333
1,F,0,0,0,4,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito,70.05,2.335
1,F,0,0,0,1,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,77.15,2.5717
0,M,0,1,0,64,1,1,DSL,0,1,1,1,1,0,Bi-anual,1,Débito automático,76.1,2.5367
1,F,0,0,0,12,1,1,Fibra óptica,0,0,1,0,1,1,Mensual,1,Débito automático,100.15,3.3383
1,M,0,0,0,4,1,0,Fibra óptica,0,0,0,0,1,0,Mensual,1,E-cheque,81.0,2.7
0,M,1,1,0,71,1,1,Fibra óptica,1,1,1,0,1,1,Mensual,1,E-cheque,107.5,3.5833
0,M,0,0,0,64,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,19.55,0.6517
0,M,0,1,0,33,1,1,DSL,1,1,1,0,1,0,Mensual,1,Débito automático,72.75,2.425
1,F,0,0,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque,70.15,2.3383
0,F,0,1,0,3,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.85,0.695
0,F,0,1,0,70,1,1,Fibra óptica,0,0,1,0,1,1,Anual,1,E-cheque,101.75,3.3917
0,F,0,1,0,51,0,Sin telefonía,DSL,0,1,0,0,1,1,Mensual,1,E-cheque,49.65,1.655
1,M,0,1,1,4,1,1,DSL,0,0,0,0,0,0,Mensual,1,E-cheque,50.9,1.6967
0,M,0,1,1,67,1,0,0,0,0,0,0,0,0,Bi-anual,1,Tarjeta de crédito,19.4,0.6467
0,F,0,1,1,68,1,1,Fibra óptica,1,0,1,1,1,1,Bi-anual,0,Tarjeta de crédito,111.75,3.725
0,F,0,1,0,62,1,1,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,23.65,0.7883
1,M,1,1,0,66,1,1,Fibra óptica,0,0,0,1,1,1,Mensual,1,Tarjeta de crédito,100.05,3.335
1,M,1,1,0,53,1,1,DSL,1,0,0,1,0,0,Anual,1,E-cheque,60.05,2.0017
1,F,1,0,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,69.6,2.32
1,M,0,1,0,4,0,Sin telefonía,DSL,0,1,0,0,1,1,Mensual,1,E-cheque,48.55,1.6183
0,M,0,0,0,64,1,1,Fibra óptica,1,1,0,0,0,0,Anual,1,Tarjeta de crédito,84.3,2.81
0,F,0,1,0,3,1,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque,46.1,1.5367
0,M,1,0,0,71,0,Sin telefonía,DSL,1,1,0,0,1,1,Anual,1,E-cheque,56.45,1.8817
0,M,0,0,0,2,1,0,0,0,0,0,0,0,0,Mensual,1,Cheque,19.65,0.655
1,M,0,0,1,27,1,1,Fibra óptica,0,0,0,1,0,0,Mensual,1,E-cheque,79.5,2.65
1,M,1,0,0,9,1,1,Fibra óptica,0,0,0,0,0,1,Mensual,1,E-cheque,85.05,2.835
0,F,0,1,1,36,1,0,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,20.25,0.675
1,M,0,0,0,7,1,0,Fibra óptica,0,1,0,0,1,1,Mensual,1,E-cheque,94.25,3.1417
0,M,0,1,0,65,1,1,DSL,1,0,1,1,0,1,Bi-anual,0,Débito automático,76.15,2.5383
0,M,0,1,1,33,1,0,0,0,0,0,0,0,0,Anual,1,Débito automático,19.45,0.6483
0,M,0,0,0,54,1,1,Fibra óptica,1,1,0,1,1,1,Bi-anual,1,Tarjeta de crédito,108.0,3.6
0,F,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,Débito automático,19.9,0.6633
1,F,1,0,0,15,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque,74.45,2.4817
1,M,0,1,0,4,1,1,Fibra óptica,0,1,0,0,1,1,Mensual,1,E-cheque,100.2,3.34
1,F,1,1,0,26,1,0,Fibra óptica,0,1,0,0,0,1,Mensual,0,E-cheque,84.95,2.8317
0,F,0,1,1,10,1,0,Fibra óptica,0,0,0,0,1,1,Mensual,1,E-cheque,88.85,2.9617
1,M,0,1,1,67,1,1,Fibra óptica,1,1,1,0,1,1,Anual,1,E-cheque,111.3,3.71
1,M,1,0,0,10,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,E-cheque,95.35,3.1783
0,M,0,1,1,60,1,0,DSL,0,1,0,1,1,1,Bi-anual,0,Débito automático,76.95,2.565
0,M,0,0,0,65,1,1,0,0,0,0,0,0,0,Anual,0,Tarjeta de crédito,24.8,0.8267
0,M,0,1,1,72,1,0,Fibra óptica,1,0,1,1,1,1,Bi-anual,1,Tarjeta de crédito,104.9,3.4967
0,F,1,1,0,26,1,1,Fibra óptica,0,0,1,0,1,1,Mensual,1,Débito automático,98.1,3.27
1,F,0,1,1,8,1,0,0,0,0,0,0,0,0,Anual,1,Cheque,19.75,0.6583
0,M,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.45,0.6817
0,F,0,1,0,48,1,0,Fibra óptica,0,0,1,1,1,1,Mensual,1,Tarjeta de crédito,100.05,3.335
0,F,0,0,0,41,1,1,Fibra óptica,1,0,0,0,0,0,Mensual,1,Tarjeta de crédito,81.3,2.71
1,M,0,0,0,1,0,Sin telefonía,DSL,0,0,0,0,0,0,Mensual,1,E-cheque,25.15,0.8383
1,F,0,0,0,6,1,0,Fibra óptica,0,0,0,0,1,1,Mensual,1,E-cheque,91.1,3.0367
0,F,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,44.75,1.4917
0,F,0,1,1,37,1,1,Fibra óptica,0,1,0,0,1,0,Mensual,1,E-cheque,88.8,2.96
0,F,1,0,0,56,1,1,Fibra óptica,1,1,1,0,1,1,Anual,0,E-cheque,110.5,3.6833
0,F,0,0,0,7,1,0,0,0,0,0,0,0,0,Anual,0,Cheque,19.9,0.6633
0,F,0,0,0,4,1,1,Fibra óptica,0,1,0,0,0,0,Mensual,1,Cheque,80.3,2.6767
0,F,1,0,0,71,1,1,Fibra óptica,0,1,0,0,1,1,Mensual,1,Tarjeta de crédito,99.65,3.3217
0,M,1,1,0,58,1,1,Fibra óptica,0,1,0,0,1,1,Mensual,1,E-cheque,98.9,3.2967
0,M,0,0,0,53,1,0,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,19.65,0.655
0,M,1,1,0,31,1,1,Fibra óptica,1,0,0,0,1,0,Mensual,0,E-cheque,89.45,2.9817
0,M,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.3,0.6767
0,M,0,0,0,6,1,0,DSL,1,1,0,0,0,0,Mensual,1,Débito automático,55.7,1.8567
0,M,0,0,0,49,1,1,DSL,0,0,0,1,1,0,Bi-anual,1,Débito automático,66.15,2.205
0,F,0,0,0,8,1,0,DSL,1,1,0,1,0,0,Anual,0,Débito automático,58.2,1.94
0,F,1,0,0,22,1,0,0,0,0,0,0,0,0,Anual,1,Cheque,20.05,0.6683
1,M,0,1,0,29,1,1,Fibra óptica,1,1,0,0,0,0,Mensual,1,E-cheque,84.45,2.815
0,M,0,1,1,61,0,Sin telefonía,DSL,1,0,1,0,0,0,Mensual,0,Débito automático,33.6,1.12
1,F,1,0,0,30,1,1,Fibra óptica,1,1,1,0,0,0,Mensual,0,Tarjeta de crédito,91.7,3.0567
1,F,0,1,1,25,1,1,Fibra óptica,0,0,1,0,0,1,Mensual,1,E-cheque,89.1,2.97
0,M,1,0,0,9,1,0,Fibra óptica,0,0,0,0,0,1,Mensual,1,E-cheque,79.55,2.6517
0,M,0,1,1,5,1,0,0,0,0,0,0,0,0,Anual,0,E-cheque,20.55,0.685
1,M,0,0,0,9,1,1,Fibra óptica,0,0,0,0,1,0,Mensual,1,E-cheque,85.35,2.845
0,F,0,1,0,65,1,1,Fibra óptica,0,1,1,1,1,1,Anual,1,Tarjeta de crédito,108.05,3.6017
0,M,1,0,0,29,1,0,Fibra óptica,0,1,1,0,1,1,Mensual,1,Débito automático,101.45,3.3817
0,F,0,0,0,1,1,1,0,0,0,0,0,0,0,Mensual,1,Cheque,25.75,0.8583
0,F,0,0,0,12,1,1,Fibra óptica,0,0,0,1,0,0,Mensual,1,Tarjeta de crédito,79.55,2.6517
0,F,0,1,1,55,1,1,Fibra óptica,1,0,0,0,1,1,Anual,0,Cheque,100.9,3.3633
1,M,0,0,0,11,1,0,Fibra óptica,0,0,0,1,0,0,Mensual,1,E-cheque,73.85,2.4617
0,M,0,1,0,68,1,1,0,0,0,0,0,0,0,Bi-anual,0,Tarjeta de crédito,25.05,0.835
0,M,0,0,0,34,1,1,Fibra óptica,0,1,0,1,1,1,Mensual,1,E-cheque,105.35,3.5117
0,M,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito,20.75,0.6917
0,M,0,1,1,36,1,0,DSL,1,1,0,0,0,0,Anual,0,Cheque,53.65,1.7883
0,F,0,1,0,15,1,1,0,0,0,0,0,0,0,Bi-anual,0,Cheque,25.2,0.84
0,M,0,0,0,10,1,0,DSL,1,0,0,0,0,0,Mensual,1,Cheque,51.65,1.7217
0,F,0,0,0,3,1,0,DSL,1,1,0,1,0,1,Bi-anual,0,Cheque,71.1,2.37
0,F,0,0,0,1,1,1,0,0,0,0,0,0,0,Mensual,1,E-cheque,25.7,0.8567
0,M,0,1,0,43,1,0,Fibra óptica,1,1,1,0,0,0,Mensual,1,Tarjeta de crédito,86.1,2.87
0,F,0,0,1,8,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.05,0.6683
1,F,1,1,1,4,1,0,DSL,0,0,0,0,0,0,Mensual,0,E-cheque,46.0,1.5333
0,M,0,1,1,71,1,0,0,0,0,0,0,0,0,Bi-anual,1,Débito automático,19.6,0.6533
1,M,0,0,0,17,1,0,Fibra óptica,1,0,0,0,1,1,Mensual,0,E-cheque,93.85,3.1283
0,F,0,1,1,6,1,1,DSL,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito,48.95,1.6317
1,M,1,0,0,2,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,E-cheque,94.0,3.1333
1,F,1,1,0,1,1,0,DSL,1,0,0,0,0,0,Mensual,1,E-cheque,49.55,1.6517
1,M,0,0,0,64,1,1,Fibra óptica,0,1,0,1,1,1,Anual,1,Tarjeta de crédito,105.65,3.5217
0,M,0,0,1,39,0,Sin telefonía,DSL,0,0,1,1,1,1,Anual,0,Débito automático,54.85,1.8283
0,M,0,1,1,46,1,0,DSL,1,0,1,1,0,0,Anual,0,Cheque,56.9,1.8967
1,M,0,1,0,1,1,0,Fibra óptica,0,0,0,0,1,1,Mensual,1,E-cheque,90.75,3.025
0,F,0,1,1,72,1,1,DSL,1,0,1,1,1,1,Bi-anual,1,Débito automático,84.2,2.8067
0,F,0,1,1,33,1,0,0,0,0,0,0,0,0,Bi-anual,0,Tarjeta de crédito,19.8,0.66
0,F,0,0,0,32,1,1,Fibra óptica,1,0,1,1,1,1,Anual,1,Débito automático,109.55,3.6517
0,F,0,0,0,5,1,0,0,0,0,0,0,0,0,Mensual,1,Cheque,20.5,0.6833
1,F,0,0,0,2,0,Sin telefonía,DSL,0,0,0,0,1,1,Mensual,1,E-cheque,45.25,1.5083
1,F,0,0,0,2,1,0,Fibra óptica,0,0,0,0,0,1,Mensual,0,E-cheque,80.55,2.685
0,F,1,0,0,17,1,1,Fibra óptica,0,0,1,0,0,0,Mensual,1,Tarjeta de crédito,82.65,2.755
0,M,0,0,1,5,1,0,0,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito,20.35,0.6783
0,M,0,0,0,10,1,1,0,0,0,0,0,0,0,Mensual,1,E-cheque,24.0,0.8
0,M,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Mensual,1,E-cheque,50.15,1.6717
0,F,0,0,0,41,1,1,DSL,0,1,0,0,0,0,Anual,1,Tarjeta de crédito,56.3,1.8767
1,F,0,0,0,63,1,1,Fibra óptica,0,1,0,0,1,1,Anual,0,Débito automático,99.9,3.33
0,M,0,1,1,22,1,0,0,0,0,0,0,0,0,Anual,0,Cheque,20.15,0.6717
0,F,0,0,0,47,1,0,Fibra óptica,1,0,1,1,1,1,Anual,1,E-cheque,103.7,3.4567
0,M,0,0,0,65,1,1,DSL,0,1,1,1,0,1,Bi-anual,1,Tarjeta de crédito,74.2,2.4733
0,F,1,0,0,8,1,1,Fibra óptica,0,0,0,1,1,1,Mensual,1,Tarjeta de crédito,100.15,3.3383
1,M,0,0,1,10,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,0,E-cheque,95.2,3.1733
1,F,0,0,0,9,1,0,Fibra óptica,0,0,0,0,1,0,Mensual,1,Débito automático,77.65,2.5883
0,M,0,0,0,35,1,0,Fibra óptica,1,0,0,1,0,1,Anual,1,E-cheque,89.2,2.9733
1,M,1,0,0,2,1,0,Fibra óptica,0,1,0,0,0,0,Mensual,1,E-cheque,74.7,2.49
0,M,1,1,0,8,0,Sin telefonía,DSL,0,1,1,0,0,1,Mensual,1,Cheque,43.35,1.445
